order_id,order_date,ship_date,customer_id,product_id,region,sales,quantity,discount,profit
ORD-01558,2022-02-27,2022-03-05,CUST-0057,PROD-0003,South,1569.42,8,0.1,360.97
ORD-01559,2022-04-10,2022-04-14,CUST-0075,PROD-0004,East,1286.7,8,0,411.74
ORD-01560,2023-08-18,2023-08-24,CUST-0043,PROD-0014,North,338.96,3,0.1,10.17
ORD-01561,2022-01-12,2022-01-17,CUST-0100,PROD-0024,West,29.16,3,0.05,4.52
ORD-01562,2024-10-07,2024-10-10,CUST-0092,PROD-0015,West,218.27,2,0.4,-52.38
ORD-01563,2022-02-18,2022-02-23,CUST-0064,PROD-0012,West,391.82,7,0.15,72.49
ORD-01564,2022-08-06,2022-08-11,CUST-0061,PROD-0002,North,784.53,7,0.15,145.14
ORD-01565,2024-01-03,2024-01-08,CUST-0052,PROD-0017,West,239.62,3,0.5,-79.07
ORD-01566,2023-02-07,2023-02-12,CUST-0085,PROD-0018,South,1717.01,5,0.4,-412.08
ORD-01567,2024-04-26,2024-04-28,CUST-0072,PROD-0002,North,1373.32,3,0,439.46
ORD-01568,2022-05-03,2022-05-09,CUST-0101,PROD-0001,North,2737.83,5,0,876.11
ORD-01569,2023-10-17,2023-10-20,CUST-0111,PROD-0016,West,1317.95,4,0.1,39.54
ORD-01570,2024-03-05,2024-03-11,CUST-0082,PROD-0021,South,361.89,2,0,43.43
ORD-01571,2024-09-05,2024-09-11,CUST-0010,PROD-0019,North,2290.28,7,0.2,-137.42
ORD-01572,2024-04-12,2024-04-14,CUST-0097,PROD-0014,North,523.3,6,0.2,-31.4
ORD-01573,2024-03-11,2024-03-16,CUST-0078,PROD-0027,West,108.78,3,0.1,11.97
ORD-01574,2022-11-19,2022-11-22,CUST-0077,PROD-0017,North,249.57,2,0,29.95
ORD-01575,2022-10-26,2022-11-02,CUST-0006,PROD-0012,North,2252.63,5,0,720.84
ORD-01576,2023-11-01,2023-11-05,CUST-0110,PROD-0016,South,4214.44,7,0.4,-1011.47
ORD-01577,2022-10-09,2022-10-14,CUST-0044,PROD-0003,East,1904.45,6,0.15,352.32
ORD-01578,2023-07-04,2023-07-08,CUST-0112,PROD-0010,East,1030.31,4,0.1,236.97
ORD-01579,2023-01-27,2023-01-31,CUST-0040,PROD-0007,West,1726.97,7,0,552.63
ORD-01580,2022-10-13,2022-10-20,CUST-0038,PROD-0007,East,2735.96,6,0.05,752.39
ORD-01581,2024-12-01,2024-12-04,CUST-0016,PROD-0024,East,381.82,5,0.05,59.18
ORD-01582,2023-01-10,2023-01-17,CUST-0104,PROD-0016,South,822.99,7,0.4,-197.52
ORD-01583,2023-12-01,2023-12-04,CUST-0033,PROD-0020,North,2135.85,2,0,256.3
ORD-01584,2022-05-17,2022-05-20,CUST-0104,PROD-0030,North,275.59,8,0.05,42.72
ORD-01585,2024-11-12,2024-11-18,CUST-0054,PROD-0007,North,8882.9,7,0.05,2442.8
ORD-01586,2024-03-03,2024-03-07,CUST-0016,PROD-0005,North,5920.4,6,0,1894.53
ORD-01587,2023-07-23,2023-07-25,CUST-0071,PROD-0018,North,574.43,2,0.5,-189.56
ORD-01588,2022-05-03,2022-05-05,CUST-0015,PROD-0011,West,1197.36,5,0.1,275.39
ORD-01589,2023-07-01,2023-07-07,CUST-0046,PROD-0027,North,17.69,1,0.1,1.95
ORD-01590,2023-02-21,2023-02-27,CUST-0079,PROD-0001,West,833.59,2,0.05,229.24
ORD-01591,2022-09-13,2022-09-15,CUST-0032,PROD-0028,South,51.93,4,0,10.39
ORD-01592,2023-07-27,2023-07-29,CUST-0001,PROD-0008,East,3304.05,7,0,1057.3
ORD-01593,2023-04-21,2023-04-23,CUST-0109,PROD-0003,South,3348.12,8,0.1,770.07
ORD-01594,2024-02-18,2024-02-20,CUST-0070,PROD-0025,North,213.94,8,0,42.79
ORD-01595,2024-10-19,2024-10-25,CUST-0079,PROD-0013,West,1244.92,4,0.5,-410.82
ORD-01596,2024-02-13,2024-02-16,CUST-0101,PROD-0013,North,1427.06,6,0.1,42.81
ORD-01597,2024-02-17,2024-02-23,CUST-0113,PROD-0016,West,395.88,4,0,47.51
ORD-01598,2024-03-07,2024-03-13,CUST-0045,PROD-0012,South,4261.85,8,0.05,1172.01
ORD-01599,2023-06-07,2023-06-11,CUST-0030,PROD-0009,South,2108.06,5,0.15,389.99
ORD-01600,2024-11-25,2024-12-01,CUST-0068,PROD-0026,North,105.14,1,0,21.03
ORD-01601,2022-11-22,2022-11-24,CUST-0079,PROD-0023,South,202.95,5,0.05,31.46
ORD-01602,2022-10-18,2022-10-23,CUST-0036,PROD-0028,West,29.49,4,0,5.9
ORD-01603,2022-04-17,2022-04-23,CUST-0084,PROD-0026,West,72.11,3,0,14.42
ORD-01604,2023-04-29,2023-05-01,CUST-0104,PROD-0007,East,229.93,2,0,73.58
ORD-01605,2024-12-29,2024-12-31,CUST-0100,PROD-0015,South,1745.84,6,0.1,52.38
ORD-01606,2022-01-18,2022-01-22,CUST-0110,PROD-0006,West,333.71,1,0,106.79
ORD-01607,2022-04-10,2022-04-15,CUST-0020,PROD-0028,North,108.61,6,0,21.72
ORD-01608,2022-08-14,2022-08-21,CUST-0032,PROD-0006,East,92.66,1,0.05,25.48
ORD-01609,2024-12-19,2024-12-24,CUST-0087,PROD-0025,South,495.18,7,0.15,32.19
ORD-01610,2023-12-26,2024-01-01,CUST-0074,PROD-0023,West,261.06,7,0.15,16.97
ORD-01611,2024-10-20,2024-10-23,CUST-0104,PROD-0002,North,6160.93,6,0.05,1694.26
ORD-01612,2024-02-09,2024-02-13,CUST-0048,PROD-0001,South,2849.99,4,0,912.0
ORD-01613,2024-07-10,2024-07-16,CUST-0102,PROD-0025,East,254.45,5,0.1,27.99
ORD-01614,2023-06-02,2023-06-07,CUST-0052,PROD-0015,East,1818.21,6,0,218.19
ORD-01615,2023-05-18,2023-05-21,CUST-0115,PROD-0021,West,710.89,5,0.5,-234.59
ORD-01616,2024-06-06,2024-06-08,CUST-0077,PROD-0010,South,1160.38,8,0,371.32
ORD-01617,2023-12-23,2023-12-27,CUST-0025,PROD-0010,West,384.77,3,0.1,88.5
ORD-01618,2023-07-07,2023-07-09,CUST-0004,PROD-0017,North,1536.83,6,0.3,-230.52
ORD-01619,2023-12-12,2023-12-18,CUST-0042,PROD-0010,South,2432.8,2,0.1,559.54
ORD-01620,2022-03-16,2022-03-23,CUST-0100,PROD-0018,East,182.8,2,0.2,-10.97
ORD-01621,2024-06-19,2024-06-26,CUST-0093,PROD-0021,North,625.13,3,0.2,-37.51
ORD-01622,2024-03-18,2024-03-21,CUST-0006,PROD-0002,South,920.34,3,0,294.51
ORD-01623,2024-05-24,2024-05-30,CUST-0073,PROD-0009,West,392.67,4,0,125.65
ORD-01624,2024-09-15,2024-09-17,CUST-0029,PROD-0015,West,962.87,3,0.3,-144.43
ORD-01625,2023-12-03,2023-12-09,CUST-0094,PROD-0012,West,3761.59,5,0.15,695.89
ORD-01626,2023-11-09,2023-11-16,CUST-0086,PROD-0011,South,6225.03,5,0,1992.01
ORD-01627,2024-06-07,2024-06-12,CUST-0035,PROD-0011,West,2685.03,5,0.1,617.56
ORD-01628,2023-09-08,2023-09-12,CUST-0014,PROD-0027,North,238.42,4,0.1,26.23
ORD-01629,2022-11-10,2022-11-12,CUST-0090,PROD-0018,South,3282.15,7,0,393.86
ORD-01630,2023-05-12,2023-05-15,CUST-0080,PROD-0016,West,913.81,2,0.3,-137.07
ORD-01631,2024-06-04,2024-06-07,CUST-0054,PROD-0016,West,695.15,6,0.3,-104.27
ORD-01632,2024-03-22,2024-03-28,CUST-0028,PROD-0013,South,2078.75,4,0.1,62.36
ORD-01633,2023-11-01,2023-11-07,CUST-0049,PROD-0028,North,43.89,2,0.1,4.83
ORD-01634,2024-10-05,2024-10-07,CUST-0120,PROD-0026,West,54.05,3,0,10.81
ORD-01635,2023-08-20,2023-08-24,CUST-0087,PROD-0022,West,556.86,6,0.2,-33.41
ORD-01636,2023-11-08,2023-11-10,CUST-0005,PROD-0019,North,969.94,1,0.1,29.1
ORD-01637,2024-03-11,2024-03-16,CUST-0014,PROD-0009,East,1422.49,2,0.1,327.17
ORD-01638,2023-06-17,2023-06-20,CUST-0083,PROD-0025,East,31.52,2,0.1,3.47
ORD-01639,2023-11-25,2023-12-02,CUST-0021,PROD-0023,South,255.84,8,0.1,28.14
ORD-01640,2024-05-06,2024-05-09,CUST-0102,PROD-0028,South,335.71,6,0,67.14
ORD-01641,2022-06-12,2022-06-14,CUST-0076,PROD-0029,North,83.12,2,0.05,12.88
ORD-01642,2023-11-13,2023-11-20,CUST-0041,PROD-0019,North,1019.18,8,0.5,-336.33
ORD-01643,2023-09-12,2023-09-19,CUST-0027,PROD-0029,South,25.18,1,0,5.04
ORD-01644,2022-03-06,2022-03-10,CUST-0050,PROD-0006,West,4214.85,8,0,1348.75
ORD-01645,2024-07-09,2024-07-12,CUST-0105,PROD-0011,East,3824.83,7,0.15,707.59
ORD-01646,2023-01-12,2023-01-14,CUST-0112,PROD-0026,North,273.06,5,0,54.61
ORD-01647,2022-03-28,2022-03-31,CUST-0031,PROD-0017,East,1883.2,5,0,225.98
ORD-01648,2024-01-09,2024-01-16,CUST-0044,PROD-0026,East,212.98,6,0.15,13.84
ORD-01649,2023-02-18,2023-02-21,CUST-0019,PROD-0011,East,1576.86,5,0.1,362.68
ORD-01650,2023-02-07,2023-02-12,CUST-0099,PROD-0024,West,120.73,8,0.1,13.28
ORD-01651,2022-04-02,2022-04-06,CUST-0043,PROD-0001,South,753.62,2,0.1,173.33
ORD-01652,2023-04-18,2023-04-22,CUST-0107,PROD-0019,North,2470.11,5,0.1,74.1
ORD-01653,2023-06-05,2023-06-10,CUST-0034,PROD-0001,South,274.97,1,0,87.99
ORD-01654,2024-05-30,2024-06-01,CUST-0010,PROD-0026,West,367.53,7,0.05,56.97
ORD-01655,2022-04-15,2022-04-20,CUST-0075,PROD-0007,South,3049.52,5,0.05,838.62
ORD-01656,2023-11-04,2023-11-07,CUST-0070,PROD-0021,North,6104.86,7,0,732.58
ORD-01657,2022-07-23,2022-07-26,CUST-0120,PROD-0024,East,54.34,3,0.1,5.98
ORD-01658,2023-02-22,2023-03-01,CUST-0021,PROD-0012,North,1535.41,5,0,491.33
ORD-01659,2022-06-06,2022-06-09,CUST-0112,PROD-0004,West,732.65,1,0,234.45
ORD-01660,2023-01-02,2023-01-04,CUST-0098,PROD-0015,South,2472.93,8,0,296.75
ORD-01661,2023-12-31,2024-01-02,CUST-0046,PROD-0006,South,3188.2,4,0.1,733.29
ORD-01662,2022-06-26,2022-06-28,CUST-0021,PROD-0005,South,1686.92,4,0,539.81
ORD-01663,2023-11-28,2023-12-03,CUST-0102,PROD-0025,South,400.46,7,0.15,26.03
ORD-01664,2022-05-18,2022-05-25,CUST-0030,PROD-0027,East,124.77,8,0.05,19.34
ORD-01665,2023-02-12,2023-02-14,CUST-0005,PROD-0015,North,2143.22,6,0.2,-128.59
ORD-01666,2024-05-01,2024-05-08,CUST-0108,PROD-0001,West,1316.59,8,0.1,302.82
ORD-01667,2022-08-27,2022-09-02,CUST-0018,PROD-0016,South,1550.09,6,0.5,-511.53
ORD-01668,2023-10-12,2023-10-15,CUST-0040,PROD-0018,West,320.52,5,0.5,-105.77
ORD-01669,2022-10-08,2022-10-15,CUST-0034,PROD-0027,South,134.21,3,0.15,8.72
ORD-01670,2024-01-16,2024-01-18,CUST-0064,PROD-0010,East,486.9,7,0.15,90.08
ORD-01671,2022-07-10,2022-07-13,CUST-0120,PROD-0017,East,139.76,2,0.2,-8.39
ORD-01672,2023-10-14,2023-10-16,CUST-0024,PROD-0019,North,327.02,2,0.4,-78.48
ORD-01673,2022-06-13,2022-06-20,CUST-0071,PROD-0030,East,34.22,5,0.1,3.76
ORD-01674,2022-03-25,2022-03-29,CUST-0118,PROD-0029,South,39.97,6,0.15,2.6
ORD-01675,2022-01-09,2022-01-11,CUST-0115,PROD-0016,North,361.5,6,0.4,-86.76
ORD-01676,2023-05-23,2023-05-25,CUST-0043,PROD-0006,North,1167.7,2,0.15,216.02
ORD-01677,2022-09-17,2022-09-20,CUST-0095,PROD-0027,West,109.06,4,0.05,16.9
ORD-01678,2023-01-20,2023-01-25,CUST-0071,PROD-0008,North,2144.97,4,0,686.39
ORD-01679,2023-12-07,2023-12-10,CUST-0052,PROD-0019,South,1908.84,5,0.5,-629.92
ORD-01680,2024-05-10,2024-05-14,CUST-0083,PROD-0020,South,420.45,2,0.1,12.61
ORD-01681,2023-01-13,2023-01-20,CUST-0075,PROD-0004,West,513.01,4,0.15,94.91
ORD-01682,2022-04-06,2022-04-13,CUST-0010,PROD-0022,South,424.35,4,0.1,12.73
ORD-01683,2022-08-15,2022-08-22,CUST-0002,PROD-0014,North,602.42,4,0,72.29
ORD-01684,2024-01-26,2024-01-30,CUST-0053,PROD-0013,East,705.54,5,0.1,21.17
ORD-01685,2024-03-08,2024-03-12,CUST-0025,PROD-0028,East,114.51,4,0.05,17.75
ORD-01686,2022-01-07,2022-01-12,CUST-0060,PROD-0006,North,542.42,1,0,173.57
ORD-01687,2023-08-12,2023-08-15,CUST-0037,PROD-0009,North,511.35,1,0.05,140.62
ORD-01688,2023-12-14,2023-12-18,CUST-0083,PROD-0008,South,6131.54,5,0.05,1686.17
ORD-01689,2023-03-28,2023-04-02,CUST-0116,PROD-0005,North,2521.59,4,0.1,579.97
ORD-01690,2024-11-09,2024-11-16,CUST-0120,PROD-0005,North,5816.55,6,0.15,1076.06
ORD-01691,2024-11-23,2024-11-27,CUST-0096,PROD-0013,North,541.0,2,0.5,-178.53
ORD-01692,2024-12-21,2024-12-24,CUST-0081,PROD-0016,West,84.94,1,0.4,-20.39
ORD-01693,2024-05-09,2024-05-15,CUST-0044,PROD-0001,South,649.25,3,0,207.76
ORD-01694,2023-07-11,2023-07-17,CUST-0026,PROD-0021,South,2052.47,6,0.1,61.57
ORD-01695,2023-10-28,2023-10-30,CUST-0110,PROD-0011,South,1952.89,4,0.1,449.16
ORD-01696,2022-02-03,2022-02-10,CUST-0010,PROD-0004,South,548.75,3,0.05,150.91
ORD-01697,2024-12-31,2025-01-07,CUST-0010,PROD-0004,East,8881.54,8,0,2842.09
ORD-01698,2022-07-18,2022-07-20,CUST-0033,PROD-0001,West,1009.69,7,0.05,277.66
ORD-01699,2023-03-05,2023-03-07,CUST-0044,PROD-0030,North,87.19,2,0,17.44
ORD-01700,2022-04-01,2022-04-06,CUST-0089,PROD-0009,South,711.8,1,0.05,195.75
ORD-01701,2023-11-09,2023-11-11,CUST-0012,PROD-0017,East,2407.05,5,0.3,-361.06
ORD-01702,2022-12-03,2022-12-05,CUST-0095,PROD-0004,West,852.97,1,0,272.95
ORD-01703,2022-04-03,2022-04-10,CUST-0023,PROD-0007,West,641.77,4,0,205.37
ORD-01704,2022-10-03,2022-10-05,CUST-0016,PROD-0024,West,143.39,4,0.1,15.77
ORD-01705,2022-11-12,2022-11-19,CUST-0009,PROD-0027,West,75.42,8,0,15.08
ORD-01706,2024-05-10,2024-05-12,CUST-0011,PROD-0025,North,49.41,2,0,9.88
ORD-01707,2023-06-30,2023-07-07,CUST-0067,PROD-0023,South,320.48,6,0.15,20.83
ORD-01708,2023-03-18,2023-03-23,CUST-0055,PROD-0006,East,1785.58,8,0.15,330.33
ORD-01709,2022-02-11,2022-02-14,CUST-0052,PROD-0010,South,4080.03,8,0.15,754.81
ORD-01710,2022-09-17,2022-09-19,CUST-0030,PROD-0024,East,58.86,2,0,11.77
ORD-01711,2022-04-19,2022-04-25,CUST-0024,PROD-0018,West,141.5,3,0.4,-33.96
ORD-01712,2022-06-01,2022-06-04,CUST-0069,PROD-0018,North,479.51,2,0.1,14.39
ORD-01713,2022-04-01,2022-04-06,CUST-0063,PROD-0028,West,86.69,3,0.15,5.63
ORD-01714,2022-10-30,2022-11-05,CUST-0057,PROD-0003,South,1222.63,2,0,391.24
ORD-01715,2023-11-23,2023-11-25,CUST-0005,PROD-0025,North,96.52,1,0,19.3
ORD-01716,2022-06-21,2022-06-25,CUST-0022,PROD-0025,East,82.97,2,0,16.59
ORD-01717,2024-06-18,2024-06-24,CUST-0083,PROD-0012,North,798.73,1,0.15,147.77
ORD-01718,2022-08-24,2022-08-30,CUST-0083,PROD-0010,West,760.81,5,0.15,140.75
ORD-01719,2024-09-03,2024-09-07,CUST-0063,PROD-0017,West,860.23,2,0.4,-206.46
ORD-01720,2022-03-28,2022-04-01,CUST-0049,PROD-0016,North,301.94,7,0.5,-99.64
ORD-01721,2023-06-20,2023-06-23,CUST-0049,PROD-0012,East,607.89,2,0.05,167.17
ORD-01722,2024-02-13,2024-02-19,CUST-0016,PROD-0008,South,2559.85,5,0,819.15
ORD-01723,2024-01-20,2024-01-24,CUST-0106,PROD-0006,West,4402.25,7,0.05,1210.62
ORD-01724,2022-04-19,2022-04-24,CUST-0027,PROD-0008,South,3771.0,8,0.1,867.33
ORD-01725,2024-12-12,2024-12-15,CUST-0017,PROD-0003,North,1699.24,1,0.1,390.83
ORD-01726,2022-09-12,2022-09-18,CUST-0118,PROD-0017,East,733.3,5,0.1,22.0
ORD-01727,2024-08-28,2024-09-02,CUST-0113,PROD-0030,North,191.13,4,0,38.23
ORD-01728,2024-03-29,2024-04-02,CUST-0032,PROD-0005,East,2026.03,3,0,648.33
ORD-01729,2024-12-04,2024-12-10,CUST-0083,PROD-0022,East,937.86,5,0.3,-140.68
ORD-01730,2022-09-25,2022-09-29,CUST-0093,PROD-0024,West,284.45,7,0,56.89
ORD-01731,2024-08-04,2024-08-06,CUST-0106,PROD-0013,North,5228.94,7,0.2,-313.74
ORD-01732,2022-03-28,2022-03-31,CUST-0052,PROD-0026,North,124.11,6,0,24.82
ORD-01733,2022-06-23,2022-06-28,CUST-0049,PROD-0010,South,3163.72,5,0.1,727.66
ORD-01734,2024-10-31,2024-11-02,CUST-0099,PROD-0008,East,1729.61,6,0,553.48
ORD-01735,2023-11-11,2023-11-18,CUST-0018,PROD-0015,East,188.74,1,0.5,-62.28
ORD-01736,2022-04-28,2022-05-02,CUST-0031,PROD-0007,West,2678.05,4,0.1,615.95
ORD-01737,2023-06-12,2023-06-18,CUST-0041,PROD-0029,East,293.5,7,0,58.7
ORD-01738,2022-07-13,2022-07-20,CUST-0077,PROD-0015,South,479.95,2,0.4,-115.19
ORD-01739,2022-07-07,2022-07-14,CUST-0087,PROD-0007,South,1048.22,3,0.05,288.26
ORD-01740,2022-03-13,2022-03-20,CUST-0010,PROD-0003,West,4534.19,8,0.05,1246.9
ORD-01741,2024-10-22,2024-10-27,CUST-0100,PROD-0018,East,184.89,1,0,22.19
ORD-01742,2022-08-07,2022-08-11,CUST-0100,PROD-0014,North,579.57,3,0.5,-191.26
ORD-01743,2024-02-12,2024-02-16,CUST-0061,PROD-0021,East,1216.91,5,0.5,-401.58
ORD-01744,2024-04-30,2024-05-02,CUST-0113,PROD-0020,East,4115.37,7,0,493.84
ORD-01745,2022-06-06,2022-06-10,CUST-0078,PROD-0003,West,647.43,5,0.1,148.91
ORD-01746,2024-09-04,2024-09-08,CUST-0108,PROD-0001,East,1739.68,7,0,556.7
ORD-01747,2024-11-01,2024-11-04,CUST-0010,PROD-0008,South,4389.13,6,0,1404.52
ORD-01748,2023-08-26,2023-08-29,CUST-0067,PROD-0018,South,389.34,1,0.2,-23.36
ORD-01749,2023-05-02,2023-05-07,CUST-0120,PROD-0013,South,89.25,1,0.3,-13.39
ORD-01750,2022-02-06,2022-02-08,CUST-0025,PROD-0028,West,104.47,4,0,20.89
ORD-01751,2024-03-02,2024-03-05,CUST-0088,PROD-0015,North,773.67,4,0.2,-46.42
ORD-01752,2023-12-30,2024-01-01,CUST-0105,PROD-0014,South,457.28,3,0.3,-68.59
ORD-01753,2024-05-19,2024-05-25,CUST-0083,PROD-0029,North,117.7,4,0,23.54
ORD-01754,2022-08-26,2022-08-29,CUST-0039,PROD-0029,South,109.6,8,0.15,7.12
ORD-01755,2024-12-18,2024-12-21,CUST-0053,PROD-0002,North,7864.39,6,0,2516.6
ORD-01756,2024-07-13,2024-07-20,CUST-0089,PROD-0001,East,514.42,1,0,164.61
ORD-01757,2023-08-16,2023-08-20,CUST-0074,PROD-0006,West,6432.14,8,0.1,1479.39
ORD-01758,2024-05-11,2024-05-17,CUST-0074,PROD-0026,South,269.62,5,0.1,29.66
ORD-01759,2022-07-03,2022-07-09,CUST-0038,PROD-0005,South,2972.07,6,0,951.06
ORD-01760,2023-11-08,2023-11-14,CUST-0014,PROD-0010,North,5032.17,5,0,1610.29
ORD-01761,2023-01-25,2023-01-27,CUST-0024,PROD-0027,West,167.91,4,0.1,18.47
ORD-01762,2022-04-23,2022-04-28,CUST-0080,PROD-0023,North,212.16,8,0.1,23.34
ORD-01763,2022-03-04,2022-03-11,CUST-0057,PROD-0006,East,1757.5,5,0.1,404.22
ORD-01764,2023-03-28,2023-04-01,CUST-0086,PROD-0022,East,1619.39,6,0.5,-534.4
ORD-01765,2022-02-05,2022-02-09,CUST-0106,PROD-0001,West,3267.44,7,0.15,604.48
ORD-01766,2024-06-08,2024-06-12,CUST-0004,PROD-0018,West,1806.39,3,0.1,54.19
ORD-01767,2024-06-08,2024-06-15,CUST-0035,PROD-0003,West,4695.2,7,0,1502.46
ORD-01768,2022-01-31,2022-02-06,CUST-0062,PROD-0026,South,45.28,3,0.05,7.02
ORD-01769,2022-09-04,2022-09-08,CUST-0108,PROD-0007,West,3117.82,7,0,997.7
ORD-01770,2024-11-08,2024-11-12,CUST-0081,PROD-0029,North,104.11,1,0,20.82
ORD-01771,2022-01-14,2022-01-21,CUST-0110,PROD-0017,South,1545.1,7,0,185.41
ORD-01772,2024-03-03,2024-03-09,CUST-0026,PROD-0003,North,4196.3,4,0,1342.82
ORD-01773,2022-04-09,2022-04-11,CUST-0049,PROD-0017,North,1131.73,5,0.5,-373.47
ORD-01774,2023-10-21,2023-10-23,CUST-0059,PROD-0014,West,1335.26,4,0.5,-440.64
ORD-01775,2022-10-22,2022-10-24,CUST-0094,PROD-0012,North,1326.22,5,0.1,305.03
ORD-01776,2023-07-31,2023-08-05,CUST-0021,PROD-0002,East,5207.13,8,0.05,1431.96
ORD-01777,2022-09-24,2022-09-30,CUST-0018,PROD-0012,North,1284.49,2,0.05,353.23
ORD-01778,2024-02-27,2024-02-29,CUST-0021,PROD-0019,East,227.64,2,0.4,-54.63
ORD-01779,2024-12-28,2025-01-01,CUST-0009,PROD-0007,North,4854.74,8,0,1553.52
ORD-01780,2024-01-03,2024-01-10,CUST-0120,PROD-0006,North,1328.94,7,0,425.26
ORD-01781,2023-02-24,2023-02-27,CUST-0087,PROD-0004,North,221.85,3,0,70.99
ORD-01782,2024-11-17,2024-11-24,CUST-0041,PROD-0005,South,4058.93,6,0.15,750.9
ORD-01783,2023-08-31,2023-09-04,CUST-0034,PROD-0019,North,644.16,3,0.3,-96.62
ORD-01784,2023-08-26,2023-09-01,CUST-0006,PROD-0027,North,163.03,5,0.05,25.27
ORD-01785,2022-07-28,2022-08-02,CUST-0061,PROD-0018,North,939.9,3,0.4,-225.58
ORD-01786,2022-12-15,2022-12-18,CUST-0010,PROD-0001,West,2176.3,2,0,696.42
ORD-01787,2022-07-29,2022-08-05,CUST-0025,PROD-0009,South,1310.05,7,0.05,360.26
ORD-01788,2024-06-15,2024-06-18,CUST-0098,PROD-0014,West,1186.4,4,0.4,-284.74
ORD-01789,2022-12-29,2023-01-04,CUST-0088,PROD-0011,South,2293.69,6,0,733.98
ORD-01790,2024-10-06,2024-10-13,CUST-0076,PROD-0018,East,3319.85,7,0.3,-497.98
ORD-01791,2022-05-06,2022-05-11,CUST-0111,PROD-0016,North,3947.22,7,0,473.67
ORD-01792,2024-01-18,2024-01-20,CUST-0049,PROD-0018,North,1402.12,3,0.1,42.06
ORD-01793,2022-06-26,2022-07-01,CUST-0087,PROD-0028,East,21.39,1,0,4.28
ORD-01794,2023-06-27,2023-07-02,CUST-0073,PROD-0005,East,338.32,3,0.05,93.04
ORD-01795,2024-07-24,2024-07-30,CUST-0006,PROD-0018,East,1427.95,5,0.4,-342.71
ORD-01796,2022-02-03,2022-02-06,CUST-0017,PROD-0029,West,175.64,6,0,35.13
ORD-01797,2024-06-06,2024-06-13,CUST-0077,PROD-0023,East,168.83,5,0.15,10.97
ORD-01798,2024-11-14,2024-11-20,CUST-0081,PROD-0003,East,3022.72,5,0,967.27
ORD-01799,2024-06-22,2024-06-24,CUST-0046,PROD-0030,North,340.39,7,0,68.08
ORD-01800,2022-02-23,2022-03-01,CUST-0058,PROD-0009,South,1180.36,2,0.05,324.6
ORD-01801,2024-10-10,2024-10-16,CUST-0069,PROD-0016,South,1150.66,3,0.3,-172.6
ORD-01802,2022-11-12,2022-11-15,CUST-0041,PROD-0017,East,624.69,8,0.2,-37.48
ORD-01803,2024-12-09,2024-12-11,CUST-0052,PROD-0021,North,2267.79,4,0.5,-748.37
ORD-01804,2024-01-09,2024-01-14,CUST-0049,PROD-0024,East,74.81,8,0.05,11.6
ORD-01805,2022-12-27,2023-01-03,CUST-0044,PROD-0028,South,194.95,5,0.1,21.44
ORD-01806,2023-02-06,2023-02-09,CUST-0046,PROD-0027,West,194.96,5,0.15,12.67
ORD-01807,2023-07-06,2023-07-11,CUST-0107,PROD-0028,North,167.87,4,0,33.57
ORD-01808,2023-11-28,2023-12-03,CUST-0022,PROD-0009,North,2443.85,6,0.05,672.06
ORD-01809,2022-12-31,2023-01-04,CUST-0050,PROD-0006,West,1676.86,3,0,536.6
ORD-01810,2023-12-05,2023-12-11,CUST-0078,PROD-0026,East,75.71,2,0.15,4.92
ORD-01811,2024-03-12,2024-03-16,CUST-0047,PROD-0001,West,4440.55,8,0.1,1021.33
ORD-01812,2023-10-27,2023-10-29,CUST-0079,PROD-0011,West,3214.64,5,0.15,594.71
ORD-01813,2022-09-03,2022-09-10,CUST-0115,PROD-0017,West,157.61,2,0.3,-23.64
ORD-01814,2022-12-04,2022-12-06,CUST-0026,PROD-0017,West,1516.1,6,0.2,-90.97
ORD-01815,2023-03-07,2023-03-12,CUST-0040,PROD-0003,South,1412.62,8,0,452.04
ORD-01816,2022-12-22,2022-12-26,CUST-0080,PROD-0029,North,370.58,7,0,74.12
ORD-01817,2024-05-22,2024-05-27,CUST-0109,PROD-0011,North,6041.59,5,0,1933.31
ORD-01818,2023-08-04,2023-08-06,CUST-0005,PROD-0025,South,427.45,8,0.15,27.78
ORD-01819,2024-12-08,2024-12-13,CUST-0072,PROD-0002,East,3491.13,3,0,1117.16
ORD-01820,2024-11-19,2024-11-25,CUST-0072,PROD-0028,West,285.29,7,0.1,31.38
ORD-01821,2024-05-02,2024-05-04,CUST-0042,PROD-0028,West,237.88,7,0.05,36.87
ORD-01822,2022-12-10,2022-12-13,CUST-0064,PROD-0023,South,165.87,6,0.05,25.71
ORD-01823,2024-05-14,2024-05-18,CUST-0102,PROD-0028,South,369.51,5,0,73.9
ORD-01824,2022-06-19,2022-06-26,CUST-0055,PROD-0011,North,785.56,1,0,251.38
ORD-01825,2023-04-16,2023-04-22,CUST-0083,PROD-0029,North,246.42,4,0,49.28
ORD-01826,2023-10-30,2023-11-03,CUST-0009,PROD-0007,North,3107.29,6,0.05,854.5
ORD-01827,2023-01-09,2023-01-16,CUST-0013,PROD-0010,South,2330.7,7,0,745.82
ORD-01828,2024-10-20,2024-10-27,CUST-0120,PROD-0008,South,5835.15,8,0.15,1079.5
ORD-01829,2022-01-14,2022-01-17,CUST-0047,PROD-0028,South,122.59,3,0,24.52
ORD-01830,2024-12-12,2024-12-15,CUST-0104,PROD-0027,North,37.98,2,0,7.6
